status_id,status_message,status_author,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
10487409466_10155593892509467,spotted this super calm+friendly teddy doggo on my way to camping. 12/10 would stop and make their mom ask to pet their dog again💜(first time post:)),Claire Shaw,Photos from Claire Shaw's post,video,https://www.facebook.com/516189485395984/videos/515685115446421,2017-06-22 12:55:57,7,0,0,4,3,0,0,0,0
10487409466_10155593885564467,Someone brought this pupper into my department today! He's a coworker's boyfriend's sister's (?) boy and his name is Roscoe and he's 13 weeks old. I professed my love to him immediately ('Omg I love you!'). It was all the things. 😍😍😍,Adrienne Krowiorz Radtke,Photos from Adrienne Krowiorz Radtke's post,photo,https://www.facebook.com/photo.php?fbid=10155607424498714&set=gm.10155593885564467&type=3,2017-06-22 12:53:35,6,0,0,4,2,0,0,0,0
10487409466_10155593885204467,"Because of this pupper, I had a doggone good time waiting for my lunch order!",Neeni Nagaraj,,photo,https://www.facebook.com/photo.php?fbid=1586138458066032&set=gm.10155593885204467&type=3,2017-06-22 12:53:26,38,0,0,33,5,0,0,0,0
10487409466_10155593614334467,Spotted: human size floofter on bus! No pats received as was doing a anxious wobble (bonus video in comments) see doggo foot same size as human 😮,Rebecca Josephine,Photos from Rebecca Josephine's post,photo,https://www.facebook.com/photo.php?fbid=10155933525792565&set=gm.10155593614334467&type=3,2017-06-22 11:25:11,195,2,0,173,21,1,0,0,0
10487409466_10155590163349467,Tried to take a picture of the scenery however this doggo ran over and took centre stage!,Silvana Pelc-Wesoly,,photo,https://www.facebook.com/photo.php?fbid=241244116376962&set=gm.10155590163349467&type=3,2017-06-21 14:01:39,124,3,0,80,10,1,33,0,0
10487409466_10155593777704467,Supersniffer doggo training right outside my house!! 12/10 would voluntarily be a missing person. +1 for playful pup being the goodest boy,Kristine Bella Noel,,video,https://www.facebook.com/10155986821776337/videos/10155972285636337,2017-06-22 12:25:54,13,0,0,11,0,0,2,0,0
10487409466_10155593729269467,Spotted these playful puppers in Vietri in ceramic shops along the Amalfi Coast. 27/10 would pat again.,Colleen Shelly,Photos from Colleen Shelly's post,photo,https://www.facebook.com/photo.php?fbid=10158696052535018&set=gm.10155593729269467&type=3,2017-06-22 12:11:36,3,0,0,3,0,0,0,0,0
10487409466_10155593253714467,"Watched this pupperball roll around for a good 15 minutes. The Corgi is Finn and he's 6 months old and the Beagle is, get ready, Boo Radley! Boo's 5 months old and many pupper-groans and play growls were to be heard. Finn's mom even picked him up so my 16 month old could say hi and get some kissies! 11/10 for the floopiest ears ever!
The best start to the day ❤️❤️❤️",Lindsay Pindsay Mouritzen,Photos from Lindsay Pindsay Mouritzen's post,video,https://www.facebook.com/10158955743565626/videos/10158949584330626,2017-06-22 09:17:06,32,2,0,28,3,0,1,0,0
10487409466_10155593661834467,"I came to visit my friend's family, I didnt know they had this handsome doggos",Diana Leticia Covarrubias,,photo,https://www.facebook.com/photo.php?fbid=10155246796070575&set=gm.10155593661834467&type=3,2017-06-22 11:43:40,37,0,0,31,6,0,0,0,0
10487409466_10155592440594467,Omfg doggo just got on tram in Edinburgh,Jodie Tonner,Photos from Jodie Tonner's post,photo,https://www.facebook.com/photo.php?fbid=10213978714448166&set=gm.10155592440594467&type=3,2017-06-22 03:18:07,37,2,0,29,8,0,0,0,0
10487409466_10155593461784467,Tried out a new barbers today and was surprised by this lovely pupper! He was so soft and friendly. He jumped straight on my lap for fuss while I waited for my dad to get his hair done. 10/10 would snug again.,Montague Mc Morrow,Photos from Montague Mc Morrow's post,photo,https://www.facebook.com/photo.php?fbid=471909963159946&set=gm.10155593461784467&type=3,2017-06-22 10:34:38,52,3,0,47,5,0,0,0,0
10487409466_10155590088034467,"Met a super friendly doggo, happy to receive pats and follow us to dinner... 10/10 good boy 10/10 would floof again!

UPDATE! He's followed us to the past 3 hours and he's a stray... we've called him Zeus!",Sophie Breedon,Photos from Sophie Breedon's post,video,https://www.facebook.com/10209259598068901/videos/10209241555817856,2017-06-21 13:38:52,18,2,0,13,5,0,0,0,0
10487409466_10155593160694467,"Subway pupper smiled at me and said ""everything's gonna be all right""",Hillary Faber,,photo,https://www.facebook.com/photo.php?fbid=10154959721531387&set=gm.10155593160694467&type=3,2017-06-22 08:38:39,37,1,0,32,5,0,0,0,0
10487409466_10155593442234467,Adrenaline junkie doggo doing a risky nap,Alex Huntley,,photo,https://www.facebook.com/photo.php?fbid=1576181672393394&set=gm.10155593442234467&type=3,2017-06-22 10:27:49,49,0,0,38,11,0,0,0,0
10487409466_10155593432644467,"I saved a pupper! My husband noticed him loose across a busy street so we ran over and it turned out I recognized him and knew which house he lived in, though I had never met him. He let me pick him up and gave me many kisses. His name is Duncan and his collar broke! 😢 15/10 would let Duncan give me kisses again.",Beth Ringsmuth Stolpman,Photos from Beth Ringsmuth Stolpman's post,photo,https://www.facebook.com/photo.php?fbid=10100121957559314&set=gm.10155593432644467&type=3,2017-06-22 10:23:14,42,0,0,36,6,0,0,0,0
10487409466_10155593432579467,"this doggo protects a hotel/restaurant in italy. she likes long walks by the lake, generous table scraps, and providing exceptional customer service",Madi Holland,,photo,https://www.facebook.com/photo.php?fbid=1739791639366113&set=gm.10155593432579467&type=3,2017-06-22 10:23:12,17,0,0,13,4,0,0,0,0
10487409466_10155593417824467,This mighty guard doggy borked loudly to let his mom know a strange lady was lurking. Good job pupper! 10/10 would shake in my boots again.,Machelle R Lee Hall,,photo,https://www.facebook.com/photo.php?fbid=10101460812975909&set=gm.10155593417824467&type=3,2017-06-22 10:17:43,6,0,0,5,1,0,0,0,0
10487409466_10155593336714467,Saw this AROOFIN pupper in the bookstore when I walked past!! Didn't get to pet but very good protector,Emma Cohen,,photo,https://www.facebook.com/photo.php?fbid=661739424019213&set=gm.10155593336714467&type=3,2017-06-22 09:47:44,8,0,0,6,2,0,0,0,0
10487409466_10155593329699467,saw this beautiful doggo Katie today (same name as me i died). she was v loving and v accepting of love. 17/10 would pet again,Kate Wood,Photos from Kate Wood's post,photo,https://www.facebook.com/photo.php?fbid=10155399368984344&set=gm.10155593329699467&type=3,2017-06-22 09:44:41,15,0,0,15,0,0,0,0,0
10487409466_10155593324874467,doggo waiting at the gas station,Grace Lamport,Photos from Grace Lamport's post,photo,https://www.facebook.com/photo.php?fbid=1632387393439581&set=gm.10155593324874467&type=3,2017-06-22 09:42:16,5,0,0,5,0,0,0,0,0
10487409466_10155593288829467,Text spot since my hands were full ! I'm at the airport and I saw a police doggo very happy very good boy doing his job !!!!!!!,Amy Canfield,,status,,2017-06-22 09:30:28,5,0,0,5,0,0,0,0,0
10487409466_10155593271794467,Bored giant doggo not impressed with this morning's traffic jam.,Jennifer Bolton-Johnson,,photo,https://www.facebook.com/photo.php?fbid=10100181112720884&set=gm.10155593271794467&type=3,2017-06-22 09:23:53,8,0,0,7,1,0,0,0,0
10487409466_10155593120114467,Spotted this silly doggo doin a peek at work today,Alex Parente,,photo,https://www.facebook.com/photo.php?fbid=10209384981600868&set=gm.10155593120114467&type=3,2017-06-22 08:21:38,49,2,0,44,2,0,3,0,0
10487409466_10155578869759467,This golden pupper couldn't hold it in and pooped in mid air! (Zoom in for details),Cole Keister,,photo,https://www.facebook.com/photo.php?fbid=10203519498385940&set=gm.10155578869759467&type=3,2017-06-18 17:33:01,6079,600,0,4251,245,121,1423,14,2
10487409466_10155593217324467,Courageous truck doggo braves Tropical Storm Cindy,Megan Wade,,photo,https://www.facebook.com/photo.php?fbid=1415976701821139&set=gm.10155593217324467&type=3,2017-06-22 09:02:59,16,0,0,11,4,1,0,0,0
10487409466_10155593201294467,"Today I met Jem, she is 90 in doggo years, still enjoys walks good food and boops from all her two-leg frens ❤️",Matthew Rabin-Smith,,photo,https://www.facebook.com/photo.php?fbid=10154820662759422&set=gm.10155593201294467&type=3,2017-06-22 08:55:41,27,1,0,25,2,0,0,0,0
10487409466_10155592483254467,"Came for the view, stayed for the doggo",Alex Huntley,,photo,https://www.facebook.com/photo.php?fbid=1575853345759560&set=gm.10155592483254467&type=3,2017-06-22 03:52:51,184,1,0,167,15,0,0,0,0
10487409466_10155593085309467,Saw these two beauties on the streets of Barcelona. 100% would pet these puppers again 🙈🍉,Bridget Drabbe,Photos from Bridget Drabbe's post,video,https://www.facebook.com/10208327279094141/videos/10208317969261401,2017-06-22 08:06:27,9,0,0,7,2,0,0,0,0
10487409466_10155593065239467,Walking in the halls of a science building at Shippensburg University for Keystone Girls State AND WE WERE BLESSED BY AN EXCITED 10 WEEK OLD BEAGLE/JACK RUSSELL PUPPER!!!!!! These blurry images truly capture pupper's enthusiasm for higher education! 17/10 would give pats to again.,Aliza Bodzin,Photos from Aliza Bodzin's post,video,https://www.facebook.com/1354696371312493/videos/1353577814757682,2017-06-22 07:58:29,1,0,0,1,0,0,0,0,0
10487409466_10155592989944467,"First photo of a doggo spot.
Spotted in a well known coastal town in the North West. 

Very happy to be there, best salesman for the company.",Luke Bowman,,photo,https://www.facebook.com/photo.php?fbid=1975314805827789&set=gm.10155592989944467&type=3,2017-06-22 07:26:28,10,2,0,7,3,0,0,0,0
10487409466_10155581734019467,Met the sweetest 7 week old corgi pupper!!,Matti Miller,Photos from Matti Miller's post,photo,https://www.facebook.com/photo.php?fbid=10213765850087266&set=gm.10155581734019467&type=3,2017-06-19 11:26:22,5869,411,63,4785,984,74,4,3,0
10487409466_10155592511394467,Met this super smiley pupper the other day and had some heckin good cuddle's  💖,James Shaw,,photo,https://www.facebook.com/photo.php?fbid=10158777981465431&set=gm.10155592511394467&type=3,2017-06-22 04:15:51,133,2,0,113,19,0,0,0,0
10487409466_10155591625794467,"blessed by not one but THREE puppers at the grocery store!! 

+1000 for patience and ability to sit in single file lines.",Evelyn Benson,Photos from Evelyn Benson's post,photo,https://www.facebook.com/photo.php?fbid=10209349001378382&set=gm.10155591625794467&type=3,2017-06-21 21:06:10,78,1,0,58,18,1,0,0,0
10487409466_10155592520919467,Spotted a very very happy doggo on the London Underground 🚋😍,Rhona Pierce,Photos from Rhona Pierce's post,photo,https://www.facebook.com/photo.php?fbid=685761114950044&set=gm.10155592520919467&type=3,2017-06-22 04:22:45,52,4,0,38,14,0,0,0,0
10487409466_10155592987679467,just a Today Show doggo chillin with shades,Katie Kostelic,,photo,https://www.facebook.com/photo.php?fbid=449114145456043&set=gm.10155592987679467&type=3,2017-06-22 07:25:31,6,0,0,6,0,0,0,0,0
10487409466_10155592961789467,Beach doggos 15/10,Quinn Irish O'Neill,Photos from Quinn Irish O'Neill's post,photo,https://www.facebook.com/photo.php?fbid=10207627520844764&set=gm.10155592961789467&type=3,2017-06-22 07:14:06,2,0,0,2,0,0,0,0,0
10487409466_10155589847629467,Thought Roxie was just a pupper but turns out she's full grown! 10/10 for an excellent disguise,Alison Dalafave,Photos from Alison Dalafave's post,photo,https://www.facebook.com/photo.php?fbid=1686641744697173&set=gm.10155589847629467&type=3,2017-06-21 12:16:15,56,2,0,48,8,0,0,0,0
10487409466_10155592853389467,This pupper showed up right outside our apartment door and after a walk around the block turns out he is our neighbor! Safely home and safely happy doggo 💜,Amorette Muzingo,,photo,https://www.facebook.com/photo.php?fbid=10213888852359326&set=gm.10155592853389467&type=3,2017-06-22 06:40:16,26,0,0,19,7,0,0,0,0
10487409466_10155592664794467,Beautiful doggo on his way to London Victoria. Owners said he's ready to be internet famous 🐶❤️,Sophie Barfoot,Photos from Sophie Barfoot's post,photo,https://www.facebook.com/photo.php?fbid=1479843195415130&set=gm.10155592664794467&type=3,2017-06-22 05:27:59,28,1,0,26,2,0,0,0,0
